Matricula,Oferta Educativa,Grado,Grupo,Genero,Estado Nacimiento,Municipio Nacimiento,Estado,Municipio,Estatus,Promedio Final,Promedio Cuatrimestre Anterior,Bachillerato de Procedencia,Bachillerato (Estado),Bachillerato (Municipio),Promedio Bachillerato
1725110153,Enfermería,primero ,13,Mujer,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.41,9.5,Colegios de Bachilleres del Estado de Hidalgo,Hidalgo,Cuautepec de Hinojosa,9.35
1725110286,Enfermería,primero ,14,Mujer,HIDALGO,HUEJUTLA DE REYES,HIDALGO,MINERAL DE LA REFORMA,Baja Definitiva,9.41,9.5,CECYTEH,Hidalgo,Huejutla de Reyes,9.4
1725110164,Enfermería,primero ,14,Hombre,PUEBLA,XICOTEPEC,PUEBLA,VENUSTIANO CARRANZA,Baja Definitiva,9.41,9.5,Preparatoria de Venustiano Carranza Puebla del Complejo Regional Norte,Puebla,Venustiano Carranza,7.3
1725110034,Enfermería,primero ,14,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.41,9.5,COBAEH TULANCINGO,Hidalgo,Tulancingo de Bravo,7.9
1725110363,Enfermería,primero ,14,Mujer,HIDALGO,SAN BARTOLO TUTOTEPEC,HIDALGO,SAN BARTOLO TUTOTEPEC,Baja Definitiva,9.41,9.5,Plantel San Bartolo,Hidalgo,San Bartolo Tutotepec,9.1
1725110807,Enfermería,primero ,14,Mujer,MÉXICO,CUAUTITLÁN,MÉXICO,ZUMPANGO,Baja Definitiva,9.41,9.5,CBT No.6 Zumpango,México,Zumpango,8.4
1725110044,Industrial,primero ,11,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.14,9.14,CECyTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.0
1725110182,Industrial,primero ,11,Mujer,VERACRUZ DE IGNACIO DE LA LLAVE,ZACUALPAN,VERACRUZ DE IGNACIO DE LA LLAVE,ZACUALPAN,Baja Definitiva,9.14,9.14,Telebachillerato zacualpan,Veracruz de Ignacio de la Llave,Zacualpan,9.9
1725110695,Industrial,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.14,9.14,CONALEP,Hidalgo,Tulancingo de Bravo,9.4
1725111047,Industrial,primero ,11,Hombre,HIDALGO,TULA DE ALLENDE,HIDALGO,TULA DE ALLENDE,Abandono,9.14,9.14,"CETis No. 91 ""Ignacio Allende""",Hidalgo,Tula de Allende,7.3
1725110262,Industrial,primero ,11,Hombre,PUEBLA,ZACATLÁN,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.14,9.14,Bachillerato General Vicente Beristain de Souza,Puebla,Ahuazotepec,8.1
1725110692,Industrial,primero ,11,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.14,9.14,CBTIS 179,Hidalgo,Tulancingo de Bravo,8.0
1725110981,Industrial,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.14,9.14,Albert estein,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.0
1725111000,Industrial,primero ,12,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TLANALAPA,Abandono,9.14,9.14,Desconocido,Desconocido,Desconocido,8.59
1725111134,Industrial,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.14,9.14,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.2
1725110241,Industrial,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.14,9.14,Colegio Nacional de Educación Profesional Técnica,Hidalgo,Tulancingo de Bravo,9.3
1725110685,Industrial,primero ,12,Hombre,ZACATECAS,ZACATECAS,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.14,9.14,CECyTE Tulancingo,Hidalgo,Tulancingo de Bravo,7.3
1725110283,Industrial,primero ,12,Hombre,PUEBLA,PAHUATLÁN,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.14,9.14,Cecyteh santiago tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.0
1725110625,Industrial,primero ,12,Hombre,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Baja Definitiva,9.14,9.14,Conalep,Puebla,Huauchinango,8.6
1725110640,Mecatrónica,primero ,11,Mujer,HIDALGO,METEPEC,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.09,8.92,Cecyteh Santiago,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.0
1725110370,Mecatrónica,primero ,11,Hombre,HIDALGO,APAN,HIDALGO,TEPEAPULCO,Baja Definitiva,9.09,8.92,CBTis59,Hidalgo,Tepeapulco,7.7
1725110352,Mecatrónica,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,ACATLÁN,Baja Definitiva,9.09,8.92,Telebachillerato del estado de Hidalgo,Hidalgo,Acatlán,7.94
1725110699,Mecatrónica,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Centro universitario del oriente,Hidalgo,Tulancingo de Bravo,7.0
1725110356,Mecatrónica,primero ,11,Hombre,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.09,8.92,Centro de Bachillerato Tecnológico Industrial y de Servicios No. 287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.0
1725110220,Mecatrónica,primero ,11,Hombre,Desconocido,Desconocido,CIUDAD DE MÉXICO,TLALPAN,Baja Definitiva,9.09,8.92,Desconocido,Desconocido,Desconocido,8.425
1725110515,Mecatrónica,primero ,11,Hombre,HIDALGO,METEPEC,HIDALGO,AGUA BLANCA DE ITURBIDE,Abandono,9.09,8.92,Tele bachillerato comunitario el xuchitl,Hidalgo,Agua Blanca de Iturbide,8.5
1725111065,Mecatrónica,primero ,11,Hombre,HIDALGO,APAN,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.09,8.92,Centro de Bachillerato Tecnológico Industrial y de servicios No.287,Hidalgo,Apan,7.1
1725111130,Mecatrónica,primero ,11,Hombre,PUEBLA,ZACATLÁN,PUEBLA,AHUAZOTEPEC,Baja Definitiva,9.09,8.92,Colegio de Estudios Científicos y Tecnológicos del Estado de Hidalgo,Hidalgo,Acaxochitlán,7.9
1725110233,Mecatrónica,primero ,11,Hombre,PUEBLA,PUEBLA,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.09,8.92,Bachillerato General Oficial Vicente Beristain de Souza,Puebla,Ahuazotepec,8.1
1725110412,Mecatrónica,primero ,11,Hombre,MÉXICO,TEOTIHUACÁN,MÉXICO,TEOTIHUACÁN,Abandono,9.09,8.92,Escuela preparatoria oficial 251,México,Teotihuacán,8.5
1725110886,Mecatrónica,primero ,11,Hombre,HIDALGO,METEPEC,HIDALGO,ACAXOCHITLÁN,Abandono,9.09,8.92,Cemsad san mateo,Hidalgo,Acaxochitlán,8.5
1725110738,Mecatrónica,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.09,8.92,IIDE,Morelos,Cuautla,8.0
1725110203,Mecatrónica,primero ,11,Hombre,PUEBLA,ZACATLÁN,PUEBLA,ZACATLÁN,Baja Definitiva,9.09,8.92,Bachillerato General Baudelio Serafín Sosa,Puebla,Zacatlán,9.7
1725110940,Mecatrónica,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.09,8.92,Cecyteh santiago Tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.8
1725110723,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Desconocido,Desconocido,Desconocido,8.425
1725110762,Mecatrónica,primero ,12,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.09,8.92,Desconocido,Desconocido,Desconocido,8.425
1725111044,Mecatrónica,primero ,12,Hombre,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.09,8.92,Conalep,Hidalgo,Tulancingo de Bravo,8.7
1725110649,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Preparatoria tollancingo,Hidalgo,Tulancingo de Bravo,8.9
1725111034,Mecatrónica,primero ,12,Hombre,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Conalep,Hidalgo,Acatlán,8.0
1725110234,Mecatrónica,primero ,12,Hombre,HIDALGO,TEZONTEPEC DE ALDAMA,HIDALGO,TLAXCOAPAN,Baja Definitiva,9.09,8.92,CBTis 218,Hidalgo,Tlaxcoapan,8.6
1725110796,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,ACATLÁN,Abandono,9.09,8.92,Preparatoria Tollancingo,Hidalgo,Tulancingo de Bravo,9.3
1725110965,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Conalep Tulancingo,Hidalgo,Tulancingo de Bravo,8.1
1725110643,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Centro de Bachillerato Tecnológico Industrial y Servicios Numero 179,Hidalgo,Tulancingo de Bravo,9.0
1725110588,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.09,8.92,Preparatoria Numero 2,Hidalgo,Tulancingo de Bravo,7.96
1725111038,Mecatrónica,primero ,12,Hombre,PUEBLA,HUAUCHINANGO,PUEBLA,HUAUCHINANGO,Abandono,9.09,8.92,Centro de Bachillerato Tecnológico industrial y de servicios No.86,Puebla,Huauchinango,8.0
1725110856,Mecatrónica,primero ,12,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,AGUA BLANCA DE ITURBIDE,Baja Definitiva,9.09,8.92,Colegio Kaysen,Hidalgo,Tulancingo de Bravo,8.5
1725110161,Médico Cirujano y Partero,primero ,11,Mujer,CIUDAD DE MÉXICO,IZTAPALAPA,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.375,8.97,Escuela preparatoria nùmero 2,Hidalgo,Tulancingo de Bravo,9.29
1725110835,Médico Cirujano y Partero,primero ,11,Hombre,PUEBLA,AHUACATLÁN,PUEBLA,AHUACATLÁN,Abandono,9.375,8.97,Bachillerato General Oficial Tlatelolco,Puebla,Ahuacatlán,8.8
1725110037,Médico Cirujano y Partero,primero ,11,Mujer,PUEBLA,HUAUCHINANGO,PUEBLA,XICOTEPEC,Abandono,9.375,8.97,Colegio de Bachilleres del Estado de Puebla plantel 11,Puebla,Xicotepec,9.9
1725110205,Médico Cirujano y Partero,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.375,8.97,Escuela Preparatoria No. 2,Hidalgo,Tulancingo de Bravo,8.66
1725110845,Médico Cirujano y Partero,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.375,8.97,Desconocido,Desconocido,Desconocido,8.875
1725110090,Médico Cirujano y Partero,primero ,11,Mujer,MÉXICO,TULTITLÁN,MÉXICO,ZUMPANGO,Baja Definitiva,9.375,8.97,ESCUELA PREPARATORIA N° UNO,Hidalgo,Pachuca de Soto,9.6
1725110103,Médico Cirujano y Partero,primero ,12,Mujer,TLAXCALA,APIZACO,TLAXCALA,TLAXCO,Baja Definitiva,9.375,8.97,"CECyTE 28 Unión Ejidal ""Tierra y Libertad""",Tlaxcala,Tlaxco,9.9
1725110183,Nanotecnología,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.26,9.18,Colegio de Estudios científicos yTecnológicos del Estado de Hidalgo,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.0
1725111090,Nanotecnología,primero ,11,Hombre,PUEBLA,FRANCISCO Z. MENA,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.26,9.18,Cecyteh Santiago Tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.7
1725110285,Nanotecnología,primero ,11,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,EPAZOYUCAN,Baja Definitiva,9.26,9.18,Centro de Bachillerato Tecnológico Industrial y Servicios No.160,México,Cuautitlán Izcalli,9.1
1725111063,Nanotecnología,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.26,9.18,Escuela Preparatoria No.2,Hidalgo,Tulancingo de Bravo,9.16
1725110921,Nanotecnología,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.26,9.18,Conalep Tulancingo,Hidalgo,Tulancingo de Bravo,9.2
1725110188,Nanotecnología,primero ,11,Hombre,HIDALGO,APAN,HIDALGO,TEPEAPULCO,Baja Definitiva,9.26,9.18,Universidad Popular Datcomx,Hidalgo,Tepeapulco,8.3
1725110932,Nanotecnología,primero ,11,Mujer,TLAXCALA,APIZACO,HIDALGO,ACATLÁN,Abandono,9.26,9.18,CBTis 287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.8
1725111098,Nanotecnología,primero ,11,Hombre,HIDALGO,ACTOPAN,HIDALGO,IXMIQUILPAN,Abandono,9.26,9.18,CEMSAD JULIAN VILLAGRAN,Hidalgo,Ixmiquilpan,7.0
1725110448,Nanotecnología,primero ,11,Mujer,HIDALGO,HUEHUETLA,HIDALGO,HUEHUETLA,Baja Definitiva,9.26,9.18,CEB 6/7 Gabino Barreda,Hidalgo,Huehuetla,9.6
1725110773,Negocios y Mercadotecnia,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,Conalep,Hidalgo,Tulancingo de Bravo,8.0
1725111124,Negocios y Mercadotecnia,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Colegio Anáhuac,Hidalgo,Tulancingo de Bravo,8.0
1725110620,Negocios y Mercadotecnia,primero ,11,Mujer,PUEBLA,HUAUCHINANGO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,COBAEH TULANCINGO,Hidalgo,Tulancingo de Bravo,7.5
1725110422,Negocios y Mercadotecnia,primero ,11,Mujer,HIDALGO,APAN,HIDALGO,APAN,Baja Definitiva,9.15,8.92,Escuela Superior de Ciudad Sahagún,Hidalgo,Tepeapulco,8.47
1725111058,Negocios y Mercadotecnia,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Plantel Conalep Tulancingo,Hidalgo,Tulancingo de Bravo,8.6
1725110990,Negocios y Mercadotecnia,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,cobaeh,Hidalgo,Tulancingo de Bravo,7.4
1725111040,Negocios y Mercadotecnia,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.73
1725110307,Negocios y Mercadotecnia,primero ,11,Mujer,HIDALGO,METEPEC,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.15,8.92,CECyTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.8
1725111016,Negocios y Mercadotecnia,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Cobaeh plantel Cuautepec,Hidalgo,Cuautepec de Hinojosa,7.0
1725111008,Negocios y Mercadotecnia,primero ,11,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,BACHILLERATO EMSAD MIGUEL HIDALGO,Puebla,Ahuazotepec,6.5
1725110760,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,TEPEAPULCO,HIDALGO,TEPEAPULCO,Baja Definitiva,9.15,8.92,UAEH Escuela Superior Cd Sahagún,Hidalgo,Tepeapulco,9.39
1725111022,Negocios y Mercadotecnia,primero ,12,Mujer,PUEBLA,XICOTEPEC,PUEBLA,XICOTEPEC,Baja Definitiva,9.15,8.92,Colegio de Bachilleres plantel 11,Puebla,Xicotepec,9.3
1725110861,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,Cobaeh,Hidalgo,Tulancingo de Bravo,8.6
1725111127,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Abandono,9.15,8.92,Centro de estudios valores con libertad,Hidalgo,Tulancingo de Bravo,8.9
1725111076,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.15,8.92,etac,Hidalgo,Tulancingo de Bravo,8.0
1725110950,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,Pedro de Gante,Hidalgo,Tulancingo de Bravo,9.0
1725111113,Negocios y Mercadotecnia,primero ,12,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,COBAEH Tulancingo,Hidalgo,Tulancingo de Bravo,9.0
1725110734,Negocios y Mercadotecnia,primero ,13,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Desconocido,Desconocido,Desconocido,8.5
1725110908,Negocios y Mercadotecnia,primero ,13,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Colegio de bachilleres del estado de Hidalgo,Hidalgo,Tulancingo de Bravo,7.6
1725110544,Negocios y Mercadotecnia,primero ,13,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Prepa 2,Hidalgo,Tulancingo de Bravo,8.0
1725110802,Negocios y Mercadotecnia,primero ,13,Hombre,CIUDAD DE MÉXICO,COYOACÁN,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.15,8.92,CUOH,Hidalgo,Tulancingo de Bravo,8.6
1725111021,Negocios y Mercadotecnia,primero ,13,Hombre,Desconocido,Desconocido,HIDALGO,SINGUILUCAN,Abandono,9.15,8.92,Cecyteh,Hidalgo,Singuilucan,7.3
1725110489,Negocios y Mercadotecnia,primero ,13,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.15,8.92,Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,7.9
1725110832,Negocios y Mercadotecnia,primero ,13,Hombre,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.15,8.92,Colegio de bachilleres Plantel cuautepec,Hidalgo,Cuautepec de Hinojosa,8.8
1725111155,Negocios y Mercadotecnia,primero ,13,Mujer,Desconocido,Desconocido,Desconocido,Desconocido,Regular,9.15,8.92,Desconocido,Desconocido,Desconocido,8.5
1725110749,Negocios y Mercadotecnia,primero ,14,Hombre,HIDALGO,HUEHUETLA,HIDALGO,HUEHUETLA,Baja Definitiva,9.15,8.92,Telebachillerato del estado de Hidalgo Plantel San Ambrosio,Hidalgo,Huehuetla,7.5
1725110705,Negocios y Mercadotecnia,primero ,14,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,AGUA BLANCA DE ITURBIDE,Baja Definitiva,9.15,8.92,Centro de Bachillerato Tecnologico Agropecuario NO.126,Hidalgo,Metepec,9.5
1725110584,Negocios y Mercadotecnia,primero ,14,Hombre,COLIMA,TECOMÁN,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.92,Preparatoria Albert Einstein,Hidalgo,Tulancingo de Bravo,7.8
1725110087,Negocios y Mercadotecnia,primero ,14,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.15,8.92,Prepa abierta,Hidalgo,Tulancingo de Bravo,8.0
1725110669,Negocios y Mercadotecnia,primero ,14,Hombre,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Baja Definitiva,9.15,8.92,Cobaeh Cuatepec de hinojosa,Hidalgo,Cuautepec de Hinojosa,7.0
1725110874,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,APAN,HIDALGO,APAN,Abandono,9.305,9.33,Lic. Benito Juárez,Hidalgo,Apan,8.0
1725110619,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,COBAEH,Hidalgo,Tulancingo de Bravo,6.5
1725110985,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,escuela preparatoria numero dos,Hidalgo,Tulancingo de Bravo,8.14
1725110690,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,IXMIQUILPAN,HIDALGO,TASQUILLO,Abandono,9.305,9.33,COLEGIO DE BACHILLERES DEL ESTADO DE HIDALGO,Hidalgo,Tasquillo,8.1
1725110527,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,METEPEC,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.305,9.33,Albert Einstein,Hidalgo,Tulancingo de Bravo,9.0
1725110432,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.305,9.33,Centro de bachillerato Tecnológico Industrial y de servicios No.287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.2
1725110897,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,Colegio de Educación Profesional Técnica,Hidalgo,Tulancingo de Bravo,9.5
1725110890,Salud Reproductiva y Partería,primero ,11,Mujer,CIUDAD DE MÉXICO,IZTACALCO,MÉXICO,CHIMALHUACÁN,Regular,9.305,9.33,ESCUELA PREPARATORIA OFICIAL NUM. 98,México,Chimalhuacán,8.0
1725111089,Salud Reproductiva y Partería,primero ,11,Mujer,HIDALGO,ALMOLOYA,HIDALGO,ALMOLOYA,Abandono,9.305,9.33,Colegio de bachilleres de el estado de Hidalgo,Hidalgo,Almoloya,8.5
1725111138,Salud Reproductiva y Partería,primero ,12,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.305,9.33,Desconocido,Desconocido,Desconocido,8.5
1725110878,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,Escuela preparatoria núm.2 UAEH,Hidalgo,Tulancingo de Bravo,8.49
1725110879,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,METEPEC,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.305,9.33,CECYTEH,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.8
1725110231,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.305,9.33,Cbtis 179,Hidalgo,Tulancingo de Bravo,9.2
1725111030,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Baja Definitiva,9.305,9.33,Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.8
1725110325,Salud Reproductiva y Partería,primero ,12,Mujer,QUERÉTARO,QUERÉTARO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,Cbtis179,Hidalgo,Tulancingo de Bravo,7.5
1725110746,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,SAN BARTOLO TUTOTEPEC,HIDALGO,HUEHUETLA,Baja Definitiva,9.305,9.33,"Centro De Estudios De Bachillerato 6/7""Gabino Barreda""",Hidalgo,Huehuetla,7.9
1725111003,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,TULA DE ALLENDE,HIDALGO,TULA DE ALLENDE,Baja Definitiva,9.305,9.33,Escuela Superior Atotonilco de Tula,Hidalgo,Atotonilco de Tula,8.57
1725110877,Salud Reproductiva y Partería,primero ,12,Mujer,HIDALGO,METEPEC,HIDALGO,METEPEC,Abandono,9.305,9.33,Cecyteh Hidalgo,México,San Mateo Atenco,7.0
1725111026,Salud Reproductiva y Partería,primero ,12,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Baja Definitiva,9.305,9.33,Desconocido,Desconocido,Desconocido,8.5
1725110870,Salud Reproductiva y Partería,primero ,12,Hombre,HIDALGO,TULA DE ALLENDE,HIDALGO,TULA DE ALLENDE,Baja Definitiva,9.305,9.33,Colegio Francesco,Hidalgo,Tlahuelilpan,8.3
1725110256,Salud Reproductiva y Partería,primero ,12,Mujer,TABASCO,CÁRDENAS,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.305,9.33,Colegio de bachilleres plantel N35,Tabasco,Cárdenas,8.8
1725110697,Tecnologías de la Información e Innovación Digital,primero ,11,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Baja Definitiva,9.24,8.97,Centro de Bachillerato Tecnológico Industrial y de Servicios No. 179,Hidalgo,Tulancingo de Bravo,8.0
1725110105,Tecnologías de la Información e Innovación Digital,primero ,11,Mujer,HIDALGO,METEPEC,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.24,8.97,Prepa Abierta,Hidalgo,Tulancingo de Bravo,8.3
1725111002,Tecnologías de la Información e Innovación Digital,primero ,11,Hombre,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.24,8.97,Cbtis 287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,6.8
