promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
7.43,62,2,4,5221,0,0,0,1,1,0
5.03,54,2,5,5442,0,0,0,0,0,1
7.93,74,2,6,6912,0,1,40,1,0,1
7.11,74,1,8,5559,0,1,40,1,0,1
10.0,59,3,8,7172,0,1,24,1,0,1
9.18,69,1,7,3853,0,0,0,1,0,0
6.14,69,4,9,7506,0,1,34,1,1,1
5.01,90,2,8,3620,0,1,42,1,1,1
8.18,80,4,4,25751,0,1,27,0,0,1
5.65,66,5,10,21263,0,1,52,1,0,1
8.24,56,0,9,14590,0,0,0,1,0,0
8.72,56,1,7,6637,0,1,36,1,0,1
9.44,100,3,8,6176,1,0,0,1,0,0
9.45,75,1,9,12487,1,1,47,1,1,0
8.98,87,6,4,3808,0,1,51,0,1,1
7.02,82,4,7,9121,0,1,30,0,1,1
6.97,84,4,4,2942,0,1,26,0,0,1
7.36,72,0,5,4817,0,1,32,1,1,0
9.63,62,0,9,12738,0,1,27,1,1,0
6.45,58,2,7,5632,1,1,31,0,0,1
7.06,87,2,5,4252,0,1,31,1,0,1
8.41,50,2,5,7363,1,0,0,0,0,0
5.11,58,3,6,5829,0,1,29,1,1,1
6.43,84,4,4,4558,0,1,39,1,1,1
7.1,68,1,6,14571,0,0,0,1,0,0
6.39,82,2,9,6622,0,0,0,1,0,0
6.18,73,3,6,9773,1,1,23,1,0,1
7.67,84,3,6,8057,0,1,41,1,1,1
5.53,77,3,10,6333,0,1,16,0,1,0
7.91,55,2,6,2151,0,0,0,1,0,0
6.54,92,2,5,7520,1,0,0,0,0,0
4.49,65,3,6,2258,1,1,53,1,0,1
3.0,82,1,6,2000,0,0,0,1,1,1
5.36,76,2,10,11145,1,0,0,1,1,1
7.73,78,3,4,6862,0,0,0,1,1,0
6.7,43,1,4,30000,0,1,20,1,1,0
6.07,69,1,8,5974,0,1,35,0,1,1
6.89,100,2,4,5049,0,0,0,1,1,0
7.6,89,4,6,2835,0,1,31,1,0,1
6.57,64,1,8,30000,0,1,31,0,1,1
5.39,95,1,4,9266,0,0,0,1,0,0
9.12,90,1,5,5432,1,1,33,1,1,0
6.92,81,2,5,3919,1,0,0,1,0,1
7.72,72,0,6,3170,0,1,27,0,0,0
6.0,80,1,7,3782,0,0,0,0,0,0
7.26,72,3,8,8385,0,1,31,1,0,1
8.65,94,1,4,3621,0,0,0,1,1,0
5.55,76,3,5,14132,0,1,26,1,1,0
6.67,83,1,8,6819,0,1,51,0,0,1
6.45,66,1,9,8142,0,1,24,0,0,1
5.17,100,4,5,22520,0,1,45,0,0,1
9.72,92,2,4,16537,0,0,0,1,1,0
5.1,67,3,4,6197,1,0,0,0,1,1
7.79,100,1,8,4708,1,1,21,0,0,0
5.84,69,1,4,4731,0,1,29,1,0,0
6.73,53,1,5,30000,0,1,43,1,1,0
6.2,58,1,5,12501,1,1,45,1,0,1
5.93,79,0,6,5399,0,1,21,0,0,1
6.87,79,4,7,5280,0,0,0,1,1,1
3.27,69,3,4,7836,0,1,36,1,1,1
5.51,77,3,6,6202,0,1,40,0,1,1
7.26,62,4,10,9109,0,0,0,0,1,1
9.54,73,2,6,10156,0,1,30,1,1,1
6.95,72,1,6,10561,0,1,33,1,0,0
5.5,73,1,8,5104,0,1,29,0,1,1
8.36,59,4,7,29685,0,0,0,0,0,0
7.64,63,1,6,5076,0,1,20,1,1,0
5.11,70,2,9,2000,0,0,0,0,1,0
5.75,56,5,4,6623,1,0,0,0,1,1
4.97,68,3,5,16114,0,1,21,0,1,0
8.65,91,4,10,15272,0,0,0,1,0,0
5.1,94,2,5,17244,0,1,35,0,1,1
4.99,69,2,4,8743,1,1,25,1,1,1
7.14,76,3,4,4677,1,1,29,1,0,1
8.4,93,2,10,4543,0,1,32,1,1,1
5.89,86,3,5,10423,0,0,0,1,1,0
8.02,76,0,7,11836,0,1,33,1,0,1
4.72,70,3,8,8020,0,1,31,0,1,1
8.04,100,2,4,8024,0,1,45,0,0,1
7.12,84,1,5,10867,0,1,23,0,1,0
6.91,56,0,8,11054,0,1,44,1,0,1
3.4,51,3,5,13359,0,1,16,1,1,1
8.39,83,5,5,7231,0,0,0,1,0,1
6.88,70,2,7,4299,0,1,45,0,1,1
7.14,95,4,9,2959,1,0,0,0,1,1
5.12,51,2,5,9250,0,0,0,1,1,1
9.08,56,2,4,5601,0,0,0,1,1,0
6.16,77,0,4,3418,0,1,43,1,0,1
7.48,59,4,5,5476,0,0,0,0,0,0
6.61,92,2,7,7143,0,1,48,1,0,1
6.39,83,2,10,4932,0,1,39,1,0,1
7.91,93,3,6,5499,0,0,0,1,1,0
7.66,40,2,4,5416,1,0,0,0,1,0
8.92,50,0,7,7237,0,1,46,1,1,1
6.05,86,0,4,9142,0,0,0,0,1,0
8.16,56,2,4,2537,0,0,0,1,1,0
5.36,89,2,4,3964,0,0,0,1,1,0
7.04,59,2,10,18658,1,0,0,1,0,0
4.23,100,0,7,6930,0,0,0,1,1,0
6.91,70,0,4,5283,0,0,0,1,1,0
6.62,73,2,10,7166,0,1,39,1,0,1
5.8,88,4,6,12472,0,0,0,1,0,1
5.81,81,3,4,8965,0,1,37,1,0,1
6.61,72,2,7,7493,1,0,0,1,1,1
8.72,100,1,6,12159,0,0,0,0,0,0
6.75,68,3,7,11073,0,1,40,0,1,1
7.01,56,1,6,2670,0,1,29,0,1,1
7.59,91,2,5,22311,0,1,28,1,0,1
9.11,78,2,4,5562,0,1,22,1,0,1
8.7,67,2,7,4929,1,0,0,1,1,0
7.79,67,3,6,9103,0,0,0,1,1,0
4.26,78,0,6,9576,0,0,0,1,1,1
7.97,91,2,7,13817,0,1,26,0,1,1
5.98,87,1,6,7766,0,1,45,1,1,1
7.71,50,3,10,3137,0,1,42,0,1,1
5.77,73,0,8,12269,1,0,0,1,1,0
7.88,70,2,10,10472,0,1,38,1,1,1
6.35,85,3,5,5802,1,0,0,1,0,1
6.28,59,0,7,18315,1,0,0,0,1,0
7.34,72,0,9,2498,0,1,31,1,0,1
4.73,81,1,8,7280,0,0,0,1,1,0
8.82,74,1,6,17061,1,0,0,1,1,0
6.95,79,2,8,6246,0,1,24,0,1,1
6.77,100,2,7,24694,1,0,0,1,1,0
5.52,89,4,5,6114,0,1,26,1,1,1
8.06,54,1,8,30000,0,1,33,1,1,0
5.29,94,0,4,15489,1,0,0,0,0,0
8.71,89,0,4,4225,0,0,0,0,0,0
5.64,60,1,5,10449,0,1,26,0,1,1
7.09,73,1,4,8308,0,1,33,0,1,0
5.8,69,2,9,5123,0,1,40,1,1,1
7.05,87,3,5,5164,0,0,0,1,1,1
8.24,64,5,10,5405,1,1,33,1,1,1
6.0,72,0,4,17904,0,1,38,1,1,1
5.12,88,1,4,4326,1,1,51,0,1,1
6.61,66,3,6,13822,1,1,45,1,1,1
5.69,68,0,7,3247,0,0,0,1,0,0
7.31,90,0,7,6092,0,1,52,1,1,1
5.02,66,2,4,7290,0,0,0,0,1,0
6.1,100,3,6,13975,0,1,59,1,0,1
8.14,70,1,5,13664,0,1,39,0,1,0
7.21,48,1,5,4565,0,0,0,0,1,0
5.33,89,4,5,10475,0,1,31,0,0,1
6.45,76,1,5,3256,0,1,25,0,0,1
7.27,81,3,9,9744,0,0,0,1,1,0
8.15,86,3,9,16752,0,1,36,1,0,0
5.44,100,5,4,7392,0,1,33,1,0,1
7.19,91,2,8,4069,1,1,41,1,1,1
5.49,65,3,5,6794,1,0,0,1,1,1
4.44,91,1,4,14724,0,0,0,1,1,0
8.58,79,1,4,6072,1,1,41,1,0,1
7.94,59,3,8,3228,0,1,39,1,0,1
8.04,67,3,7,6129,0,1,23,0,1,1
8.4,100,1,6,5148,0,1,23,0,1,0
6.58,65,3,4,20021,1,1,41,1,1,1
9.06,88,3,9,7988,0,0,0,1,0,0
8.35,73,2,6,30000,1,1,41,0,1,1
5.84,83,4,7,9025,0,0,0,0,1,0
6.31,60,5,9,2000,0,1,17,0,1,1
4.42,71,0,5,7737,0,1,32,0,0,1
3.8,50,0,5,18464,0,1,28,0,0,1
8.04,100,3,4,13703,1,0,0,0,1,0
7.89,79,0,5,12545,0,0,0,1,1,0
5.67,57,3,9,2638,1,1,43,0,1,1
7.96,71,2,7,5207,0,0,0,0,1,0
6.94,84,3,5,3850,0,0,0,1,0,0
4.66,71,4,5,16320,0,0,0,0,1,1
7.9,57,2,7,7926,0,1,22,1,0,1
7.79,54,1,9,15325,0,0,0,1,1,0
7.87,82,3,6,3259,1,1,27,0,1,0
5.81,84,2,4,18939,0,0,0,0,0,0
4.71,40,2,10,2170,1,0,0,1,0,0
7.59,64,2,9,10722,1,1,34,0,1,1
8.79,65,2,7,3992,0,1,28,0,0,1
10.0,73,3,4,12933,0,1,28,1,1,0
3.77,84,2,6,7373,0,1,35,1,0,1
6.3,90,1,5,14266,1,0,0,0,0,0
8.54,67,2,4,12247,1,1,33,1,0,1
7.95,60,3,6,4247,0,0,0,0,0,0
8.72,63,5,6,12192,0,0,0,0,1,1
4.96,94,0,6,30000,0,1,17,0,1,1
5.05,72,1,5,5290,0,0,0,1,1,0
8.11,86,0,5,7257,0,0,0,1,0,0
3.72,80,2,9,6889,0,1,48,0,1,1
6.19,100,5,4,3902,0,1,31,0,1,1
4.46,52,2,6,11568,0,1,44,0,1,1
7.23,69,4,7,8766,0,1,46,1,0,1
6.6,67,2,4,4621,0,0,0,1,0,0
9.42,93,2,4,14719,0,0,0,0,1,0
6.58,71,1,6,25606,0,1,43,0,0,1
9.19,84,5,7,10744,0,1,30,1,1,1
7.53,41,2,4,15049,0,1,13,1,0,0
6.47,70,7,4,16729,0,0,0,0,1,1
4.69,88,4,6,8502,0,1,24,1,0,1
7.95,88,1,4,2697,0,0,0,1,0,0
6.07,68,3,6,4220,0,1,42,0,1,1
9.89,61,5,8,3410,0,1,26,1,0,1
6.88,67,3,9,7090,0,1,48,1,0,1
7.89,72,2,7,7233,0,1,33,0,1,0
8.13,98,1,7,6058,0,1,30,1,0,0
3.0,67,3,4,22466,0,0,0,1,1,1
6.0,81,4,6,4970,0,0,0,1,1,1
7.32,91,2,5,10553,0,0,0,0,0,0
7.82,70,2,9,5796,0,1,35,1,1,1
6.94,59,1,6,12125,0,1,21,1,1,1
9.43,67,1,7,3890,0,1,14,1,1,0
8.63,77,4,8,2000,0,0,0,1,1,0
8.53,78,2,6,13538,1,0,0,1,0,0
9.15,69,1,10,5515,1,1,23,1,0,1
4.82,88,5,6,4272,0,1,22,1,0,1
8.62,56,2,5,2173,0,1,26,0,1,1
6.81,68,4,9,4530,0,1,36,1,1,1
4.81,72,2,7,13558,1,1,34,1,0,1
8.31,74,2,4,25852,1,1,25,0,1,1
9.36,61,2,5,7440,0,1,29,1,1,1
8.69,76,2,8,4371,0,0,0,1,1,0
8.09,72,2,7,10182,0,1,22,1,0,1
6.48,68,4,6,15509,1,1,30,0,0,1
10.0,75,2,10,9392,0,0,0,1,1,0
8.1,83,1,5,30000,0,0,0,1,1,0
6.52,84,0,8,3525,1,0,0,1,0,0
5.42,70,2,5,7094,0,1,34,1,0,1
7.03,81,2,5,18905,0,1,49,1,0,1
4.44,100,1,5,8147,1,1,32,0,1,1
8.63,86,1,4,3903,0,1,51,1,0,0
8.73,96,1,4,10952,1,0,0,0,1,0
6.63,68,0,4,13165,0,1,18,1,0,1
4.69,89,1,5,8133,0,1,34,1,0,1
6.02,86,3,10,5916,0,0,0,1,1,0
9.89,62,3,4,8858,0,1,37,1,1,1
9.69,74,1,6,4339,1,1,35,1,0,0
8.16,72,2,5,2109,0,1,27,1,0,1
9.7,70,1,6,9525,0,0,0,1,1,0
8.7,63,2,4,12801,0,0,0,1,0,0
6.39,83,7,5,7095,1,0,0,1,1,0
6.01,75,2,5,12173,0,1,44,0,1,1
8.24,87,1,7,6760,0,1,41,1,0,1
8.99,52,2,4,2000,0,1,34,0,0,1
3.72,85,1,6,7446,0,1,22,1,1,0
7.16,66,1,4,2370,0,0,0,1,1,0
5.52,89,4,9,5736,0,1,24,1,0,1
4.17,77,0,6,3247,1,1,32,1,0,1
6.07,74,5,8,7080,0,1,23,1,1,1
7.2,60,2,9,12646,0,1,31,1,0,1
7.58,72,1,5,6790,0,1,36,1,1,1
7.37,46,1,9,7126,0,1,28,0,1,1
8.13,71,1,7,7112,0,1,22,0,1,1
6.51,73,1,9,7472,0,0,0,1,0,1
5.34,68,0,9,3857,0,0,0,1,0,0
10.0,75,1,4,13680,1,0,0,0,1,0
10.0,73,4,7,8245,0,1,21,1,1,0
5.21,85,1,6,6975,1,1,26,1,1,1
5.51,77,1,4,19074,0,0,0,0,1,1
5.09,95,3,5,15201,1,0,0,0,1,0
7.24,67,2,5,4925,0,1,28,1,1,1
7.08,80,1,7,30000,1,1,49,0,0,1
5.79,86,3,5,4456,1,1,34,0,1,1
7.36,76,2,4,3684,0,1,20,1,0,1
7.52,78,2,8,10456,0,1,23,1,1,1
7.88,95,2,4,3936,0,1,44,0,1,1
7.05,81,0,8,4642,0,1,17,1,1,0
6.38,75,2,8,5437,0,0,0,1,0,1
7.21,84,1,4,9895,0,1,30,1,1,0
3.9,59,3,8,3460,0,1,37,1,1,1
6.66,74,4,8,5914,0,1,40,1,1,1
4.2,65,6,7,9243,0,0,0,0,1,0
7.49,85,1,10,4267,0,1,33,1,0,0
7.83,69,4,10,7743,1,1,30,0,1,0
7.05,83,1,6,4900,0,0,0,0,1,0
6.69,72,3,5,4675,0,1,39,1,1,1
10.0,81,5,4,6431,0,0,0,1,1,0
9.38,88,1,5,2716,0,0,0,0,0,0
9.04,51,3,7,6909,1,1,33,0,1,0
7.29,91,2,9,7084,0,1,22,1,0,0
8.62,59,3,4,5096,0,1,21,1,1,1
6.87,77,3,6,11382,0,0,0,0,1,0
8.51,86,1,4,9809,0,0,0,1,1,0
4.24,83,4,9,7029,0,0,0,0,0,0
8.04,100,3,10,7269,0,1,40,0,0,0
4.52,66,1,4,2632,0,1,37,1,1,1
7.14,77,2,4,8874,0,1,23,1,0,1
7.54,72,1,9,3520,0,0,0,1,0,0
9.4,56,3,6,5405,0,1,46,0,0,1
6.91,80,0,6,8534,0,0,0,0,1,0
6.12,46,5,10,4191,0,1,31,0,1,1
8.07,84,3,9,6639,1,0,0,1,0,0
8.38,61,0,5,5709,0,0,0,1,1,0
7.7,89,2,5,9738,0,1,36,1,1,1
6.58,59,1,10,29580,0,0,0,1,0,0
8.04,80,1,10,3909,1,0,0,1,1,0
5.38,85,2,6,17530,0,1,32,0,0,1
7.21,100,3,6,12913,0,0,0,0,0,0
6.14,75,0,8,6539,0,1,41,1,1,0
8.46,48,3,4,12383,0,0,0,0,1,0
5.77,94,2,5,10047,0,1,21,1,1,0
9.28,100,0,4,10768,0,1,15,1,1,0
9.75,60,2,4,4820,0,1,51,0,0,1
7.2,87,1,4,7671,1,1,26,1,1,0
5.1,71,3,5,2000,1,0,0,1,1,1
7.87,57,4,8,15637,0,0,0,1,1,1
6.53,88,2,10,9167,0,0,0,0,1,0
7.31,84,3,5,6039,0,1,28,0,1,1
7.98,98,2,4,4899,0,1,15,1,1,0
7.97,71,1,7,3981,1,1,35,1,0,0
7.65,60,3,7,2000,0,0,0,1,1,1
4.4,68,2,8,13504,0,0,0,1,1,0
7.18,46,0,7,4586,0,0,0,1,1,0
5.84,74,3,9,11013,0,0,0,1,1,1
7.71,68,4,4,30000,0,1,24,1,1,0
3.0,82,0,6,5896,0,0,0,1,1,0
5.55,90,1,4,3437,0,0,0,0,0,0
6.09,84,2,10,3724,0,0,0,1,1,0
4.43,85,4,10,5852,0,1,40,1,0,1
7.49,91,3,7,7401,0,1,25,1,1,0
8.15,100,6,9,19087,0,1,35,0,0,1
8.26,85,3,7,8782,0,0,0,0,1,0
6.7,59,2,10,2922,0,1,30,0,1,1
6.12,70,2,8,2000,0,1,21,1,0,1
8.95,79,2,6,15390,0,1,29,1,0,0
6.01,64,5,6,10282,0,1,20,1,0,1
9.77,48,2,8,16248,0,0,0,1,1,0
8.36,54,2,4,20652,0,1,20,0,0,0
6.49,81,1,6,8474,0,1,27,0,1,0
9.37,78,3,4,19491,0,0,0,1,1,0
9.1,67,1,6,7955,0,0,0,0,0,0
4.03,92,1,10,11144,0,0,0,1,0,0
7.29,47,5,6,11670,0,0,0,1,1,0
6.64,77,1,8,3714,0,0,0,0,0,0
6.79,81,3,4,11725,1,1,37,1,0,1
10.0,92,5,4,8934,0,1,41,0,0,1
9.17,90,4,5,11654,0,0,0,1,1,0
10.0,72,2,8,15367,0,0,0,1,0,0
8.83,52,2,5,3541,0,1,42,1,0,1
7.19,57,5,4,27382,1,1,48,1,1,1
5.97,82,0,8,10097,0,0,0,1,1,0
8.04,74,2,7,15492,0,1,12,1,1,0
8.29,74,1,4,8865,0,1,41,1,1,1
6.91,94,2,6,3749,0,1,23,0,1,1
6.53,64,1,5,6003,0,1,24,0,1,0
8.51,84,2,6,5104,0,0,0,1,1,0
7.41,60,4,6,9277,0,0,0,0,1,0
10.0,89,1,10,10631,1,1,30,1,0,1
6.4,100,2,6,9757,1,0,0,0,0,0
8.26,100,4,4,2526,0,1,34,0,0,1
7.77,94,2,7,6025,0,1,39,0,0,1
10.0,81,0,9,4980,0,0,0,1,1,0
6.9,75,1,9,16657,0,1,23,1,0,0
6.34,76,2,5,4663,0,1,32,0,0,1
7.66,81,2,9,8614,0,1,20,0,0,1
6.84,100,2,4,5191,0,1,14,1,1,0
9.49,57,2,4,26808,1,1,31,0,0,0
8.72,70,3,8,3456,0,1,35,1,0,1
7.97,56,0,8,19863,0,1,33,1,0,0
7.23,72,4,6,17436,0,0,0,1,1,0
3.47,67,2,8,7291,0,1,17,0,0,1
5.31,76,3,5,18494,0,0,0,0,1,0
6.42,60,1,10,11441,0,0,0,0,0,0
5.54,71,2,6,7198,0,1,55,1,0,1
8.42,67,4,8,4819,0,1,36,1,1,1
9.98,57,2,9,5776,0,1,28,1,1,0
6.25,76,3,6,13180,0,1,34,1,0,1
5.5,96,5,4,3645,0,1,23,0,0,0
7.41,53,1,8,5462,1,1,29,0,1,1
9.95,40,3,10,2000,0,1,42,0,1,1
6.87,78,3,5,16681,0,1,40,1,1,1
5.85,70,5,10,3188,0,1,36,0,1,1
7.88,73,0,4,2000,0,1,22,0,1,1
5.04,76,5,8,7613,0,0,0,1,0,0
5.42,62,1,10,9554,1,0,0,0,1,0
7.63,63,2,10,14608,0,0,0,1,1,0
5.28,75,2,4,9064,0,0,0,1,0,0
6.99,53,0,10,14770,0,1,29,1,0,0
6.8,62,3,8,12732,0,1,37,1,0,1
5.28,67,1,9,25935,0,1,51,1,0,0
8.05,80,4,7,5862,0,1,13,0,0,1
10.0,95,3,5,4736,1,0,0,1,1,0
8.07,71,3,7,6348,0,1,53,0,0,1
5.99,64,1,8,14531,0,1,24,0,0,0
6.45,81,3,5,9132,0,1,49,1,1,1
8.13,56,2,6,12031,0,0,0,1,1,0
6.65,61,4,9,3001,1,0,0,1,1,0
6.31,69,1,8,12636,0,1,32,1,1,1
5.97,74,1,6,7100,0,1,43,0,1,1
7.27,72,1,8,5052,0,1,22,0,0,0
7.46,49,2,9,5523,0,1,35,1,1,1
6.76,77,2,9,3168,0,0,0,1,0,0
8.1,79,1,4,3417,1,1,49,1,1,1
8.45,64,0,5,16184,0,0,0,1,1,0
9.47,93,1,5,10489,1,0,0,1,0,0
7.67,66,1,6,8516,0,0,0,1,1,0
7.81,74,1,5,6479,1,0,0,0,0,0
7.94,73,2,4,8650,0,1,28,1,0,0
6.59,79,3,8,4726,0,1,20,0,0,1
8.53,61,3,6,5442,0,0,0,1,1,0
4.26,76,2,5,4512,0,1,26,1,0,1
8.12,63,2,4,4046,0,1,20,1,1,1
6.31,60,2,5,3674,0,1,12,1,1,1
7.54,91,1,9,4965,0,0,0,1,0,0
9.35,55,4,7,3653,0,1,54,1,1,1
9.09,69,2,9,3749,1,0,0,1,1,0
10.0,51,1,8,6577,0,1,27,0,1,1
3.0,64,4,10,8701,0,1,33,0,1,1
8.62,61,1,4,2000,0,1,41,1,1,0
6.84,95,1,8,3097,1,1,31,0,0,1
9.23,64,3,5,3523,0,1,22,1,1,0
6.15,55,1,5,4380,0,1,34,1,1,1
8.02,42,3,4,7802,0,1,29,0,0,1
6.1,71,2,8,7818,1,0,0,1,0,0
6.54,68,4,4,2927,0,0,0,0,1,1
4.93,76,3,7,13524,1,0,0,1,1,0
7.32,65,2,5,3713,1,0,0,0,1,0
6.29,65,1,8,6014,0,0,0,0,1,0
6.4,63,3,5,7119,0,1,23,0,1,0
10.0,44,6,4,9809,0,1,29,0,1,0
5.82,100,1,10,5941,0,0,0,0,1,0
8.98,69,5,5,7629,0,1,23,1,1,1
6.75,77,3,6,7741,0,0,0,1,0,0
6.77,83,3,5,12740,1,1,53,1,0,1
7.49,94,1,5,11068,0,1,32,1,1,0
6.49,73,1,6,15120,0,0,0,0,1,0
10.0,40,3,4,7303,0,0,0,0,1,1
5.73,92,3,4,19009,0,1,10,1,0,0
6.64,69,2,7,8496,1,1,21,1,1,0
7.32,61,3,6,14736,0,0,0,1,1,0
8.96,83,2,10,8495,0,0,0,1,1,0
8.3,51,4,10,10196,0,1,20,1,0,0
8.07,71,2,4,4818,0,1,29,1,1,0
6.66,72,1,7,6708,0,1,18,0,1,0
7.43,82,1,5,6476,0,1,23,1,1,1
9.18,65,1,4,3991,0,0,0,1,0,1
9.48,57,1,8,8238,1,0,0,1,1,0
5.74,59,4,6,12776,0,1,27,1,0,1
3.56,75,2,5,23649,0,0,0,1,1,0
8.91,57,2,6,3243,1,1,28,1,1,1
7.52,76,1,4,6113,0,1,29,1,0,1
7.84,91,0,7,4817,0,0,0,1,1,0
5.58,71,2,5,14098,0,1,30,1,1,1
7.85,65,1,10,13780,0,1,16,0,1,0
8.02,56,3,7,6603,0,1,39,1,1,1
9.57,95,1,9,5841,0,1,36,1,0,1
10.0,100,1,10,7266,0,0,0,1,1,0
7.65,88,1,4,7998,0,1,21,1,0,0
7.62,100,3,8,14636,0,0,0,0,0,0
7.33,60,1,6,4767,0,1,33,1,1,1
7.61,73,0,6,7608,1,1,20,1,1,0
3.54,65,2,7,4060,0,0,0,1,1,1
6.56,94,0,7,4430,0,0,0,1,0,0
6.56,51,1,9,11409,1,1,48,0,1,1
10.0,82,0,5,18153,0,0,0,1,1,0
8.59,55,3,7,3741,0,0,0,1,1,0
6.15,68,3,8,28574,0,1,33,1,1,0
6.36,77,7,5,6773,0,0,0,1,0,1
6.05,71,1,4,2063,0,1,41,0,1,1
5.12,74,3,9,10823,1,1,19,0,1,1
8.12,78,2,4,3703,0,0,0,0,0,0
8.66,90,1,7,29703,0,0,0,1,1,0
6.59,70,2,7,3133,0,1,33,1,0,1
3.98,82,3,7,11403,0,1,41,1,0,1
7.17,69,4,10,22303,0,0,0,1,1,0
8.56,96,2,10,9464,1,0,0,0,1,0
6.71,72,3,5,7097,1,1,24,0,1,1
5.2,72,3,8,18917,0,1,19,1,1,1
6.8,73,4,8,30000,0,1,34,0,0,1
10.0,80,1,6,3004,0,0,0,1,1,0
7.66,88,3,8,9348,0,0,0,1,1,0
8.22,80,2,4,12375,0,1,35,1,1,1
5.95,75,1,6,17317,1,1,37,0,0,0
7.49,62,1,6,3008,0,0,0,1,1,1
5.54,75,2,8,5478,0,1,19,0,1,1
7.97,96,1,5,5143,0,1,21,1,1,1
4.4,75,0,10,30000,0,1,13,0,0,0
4.57,93,2,8,5842,0,0,0,0,0,1
10.0,67,0,8,29136,1,0,0,1,1,0
6.53,89,3,10,10546,0,1,40,0,1,1
8.59,98,1,6,8271,0,1,44,1,1,0
6.28,74,3,6,5872,0,1,19,0,0,1
8.63,57,0,4,30000,0,0,0,1,0,0
5.4,76,3,4,30000,0,0,0,0,1,1
5.3,72,2,8,5344,0,0,0,1,1,0
9.06,49,1,7,14930,0,1,33,0,1,0
8.14,70,4,8,7229,0,0,0,0,1,1
3.62,66,0,6,6526,0,0,0,1,1,1
5.73,92,3,4,6485,0,0,0,1,0,1
7.24,72,3,4,21665,0,1,24,0,1,0
9.78,90,1,10,13118,1,0,0,0,1,0
7.43,68,0,8,3658,0,0,0,1,1,0
7.24,77,4,4,4302,1,1,22,0,1,1
5.05,43,1,5,12470,1,1,36,0,0,1
9.28,61,3,4,2487,0,1,17,1,0,0
8.66,84,1,5,19836,0,0,0,1,0,0
4.08,57,3,7,8850,0,1,28,1,0,1
7.64,100,0,6,5917,0,0,0,1,1,0
3.0,53,1,9,10374,0,1,16,1,1,0
7.03,80,2,4,18877,0,0,0,1,1,0
5.72,67,2,4,6601,0,1,35,0,0,1
7.5,63,2,8,4232,0,0,0,1,1,0
4.65,53,4,9,24373,0,1,25,0,1,0
7.87,59,4,7,3050,0,0,0,0,0,1
5.04,58,0,5,4432,1,0,0,1,0,0
6.56,84,0,7,7703,0,1,33,1,0,0
5.69,74,1,4,13506,0,0,0,1,1,1
5.44,61,3,6,2532,0,0,0,1,1,1
8.96,70,2,6,8494,0,0,0,1,0,0
7.19,57,4,4,6887,1,1,44,1,0,1
9.15,67,3,8,10257,0,1,24,0,1,1
6.87,79,2,10,9943,0,0,0,0,1,0
7.65,57,2,4,2768,0,1,31,1,1,1
9.34,64,3,9,3036,0,0,0,0,0,1
6.82,62,1,4,15180,0,1,32,0,1,1
6.33,71,1,8,11244,0,0,0,0,0,0
5.59,100,4,9,6030,0,0,0,0,1,0
6.18,87,1,6,3036,0,1,41,1,1,1
8.49,86,1,9,5645,0,1,33,1,0,0
7.68,62,4,10,4326,1,0,0,0,0,0
6.94,72,5,7,12294,0,1,25,0,0,1
7.57,77,2,7,7333,0,0,0,0,1,0
8.36,66,4,10,3172,0,1,28,1,0,1
8.35,81,3,5,7452,0,1,30,0,1,0
5.54,87,5,8,15877,0,0,0,1,1,0
5.62,46,3,8,20611,0,1,30,0,1,1
9.86,83,1,7,8558,0,0,0,0,1,0
7.08,70,2,7,12460,0,0,0,1,1,0
8.23,78,3,5,16479,0,0,0,1,1,0
6.22,55,2,9,7357,1,0,0,0,1,0
5.09,80,2,7,15678,1,1,47,1,1,1
5.77,84,0,5,6534,1,0,0,1,1,0
8.72,55,3,5,18335,1,0,0,0,0,0
6.33,78,1,8,9995,0,1,51,1,1,1
8.75,63,4,4,9167,0,1,21,1,0,1
7.89,68,0,7,5279,0,0,0,0,1,0
5.04,57,4,5,6621,0,1,20,1,1,1
5.72,62,3,10,3041,1,0,0,0,0,1
7.41,80,2,8,7457,0,1,20,1,1,0
9.57,62,1,6,3992,0,0,0,1,1,0
8.29,74,3,7,20995,0,1,32,1,1,0
3.49,71,2,6,2000,0,0,0,0,1,1
7.93,66,3,4,2215,1,1,39,1,1,1
6.67,69,1,6,12454,0,1,19,0,1,1
7.4,93,3,7,20630,0,1,15,1,0,1
8.46,75,1,6,5148,0,1,17,1,0,1
5.43,100,1,10,5984,0,0,0,1,1,0
8.76,100,2,6,13994,0,1,28,1,0,1
6.76,61,1,7,17677,0,1,37,0,1,1
5.45,71,1,6,8394,1,1,26,0,1,0
7.96,79,2,9,12055,0,1,32,1,0,0
5.57,76,0,10,11025,0,1,41,1,1,1
5.62,74,2,6,3424,0,0,0,1,1,1
5.85,55,3,5,11449,0,1,34,1,0,1
7.92,81,2,6,4815,1,1,40,1,0,1
8.73,58,2,9,10048,1,1,32,1,0,0
6.28,72,2,6,3322,1,0,0,1,0,1
10.0,73,3,10,6833,0,1,33,0,1,1
6.83,53,0,9,4273,0,1,27,1,1,1
7.93,88,1,4,4260,0,0,0,0,1,0
7.58,100,4,7,15096,0,1,33,1,1,1
7.02,71,3,9,10289,1,1,34,1,1,1
5.19,74,3,10,18924,0,1,30,0,1,0
