promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
8.16,55,1,7,9318,0,1,25,0,1,0,0.4459234788903907,1
4.8,67,0,4,11787,0,0,0,1,1,0,0.7320600579223835,1
5.2,76,1,10,8193,0,1,28,1,1,0,0.8317823203198587,1
9.34,95,2,5,5000,0,0,0,0,0,0,0.33821148214960134,0
4.8,90,0,6,2839,0,1,25,0,0,1,0.8332878444643148,1
5.19,65,3,4,3277,0,0,0,0,1,0,0.8643499966035968,1
4.97,77,6,10,5996,0,1,36,0,1,1,0.9223351078101468,1
5.04,80,2,9,6380,0,1,38,1,1,1,0.8921222739678625,1
6.33,48,3,6,18536,0,1,31,0,0,1,0.8111313724330365,1
6.2,100,1,8,14290,0,0,0,1,0,0,0.28180196895038234,0
5.3,64,2,10,7766,1,1,36,1,0,1,0.8479850885483624,1
6.09,89,1,9,26174,0,1,32,0,1,1,0.710441017111973,1
7.54,84,2,4,9679,1,1,37,1,1,0,0.5815619795151529,1
3.6,46,4,4,19460,1,1,38,1,0,1,0.8266764305111161,1
6.33,97,3,5,7121,1,1,35,0,1,1,0.7476288899009489,1
6.69,95,2,6,26477,0,1,22,1,1,0,0.4216856413107651,1
4.18,76,2,5,6658,0,1,36,1,0,1,0.8637416639732817,1
8.88,100,3,4,2000,0,0,0,0,1,0,0.4784959558415443,1
7.26,83,2,5,20062,0,1,30,1,1,0,0.529313176048798,1
6.74,87,2,10,28301,1,0,0,0,1,0,0.506873420853026,1
7.86,93,2,9,25325,0,0,0,1,1,0,0.3262433897716705,0
7.51,49,0,4,4421,0,0,0,0,0,0,0.6242144307902655,1
6.55,91,1,6,2796,0,0,0,1,1,0,0.6742794448228518,1
6.56,79,2,9,9231,0,0,0,0,1,0,0.7110002658862178,1
5.08,79,6,5,3394,0,1,29,1,1,0,0.8996092865467866,1
7.63,53,3,6,12413,0,0,0,1,1,0,0.7518254828247085,1
7.28,92,1,5,5947,1,1,29,1,0,0,0.5503595904912079,1
5.33,82,4,10,7195,0,1,29,1,1,1,0.9030020768704979,1
7.98,65,3,6,12394,0,1,28,1,0,0,0.64080737114193,1
9.39,75,1,5,6330,1,1,39,1,1,0,0.40334586736792616,1
4.97,95,6,8,7914,1,1,30,1,1,1,0.8717786267095476,1
9.88,87,1,5,5856,1,1,45,0,1,1,0.4487876176197382,1
8.96,67,2,5,7225,1,1,27,1,1,0,0.5279986810575047,1
8.66,70,1,10,3153,0,0,0,1,0,0,0.4592871343788783,1
6.8,100,3,9,30000,0,1,31,0,0,1,0.6994568027217021,1
9.78,54,2,4,9328,0,0,0,0,1,0,0.40515619588529816,1
6.62,77,0,4,2000,0,0,0,0,1,1,0.6529790755011358,1
8.03,87,2,9,6158,0,1,33,0,0,1,0.6629480263673375,1
6.18,93,2,6,14582,0,0,0,1,1,1,0.4892705474845116,1
5.01,61,2,8,4705,0,0,0,1,1,1,0.871601948644744,1
8.07,93,1,5,10582,0,1,42,1,1,0,0.484320257722154,1
9.25,80,4,4,2802,0,1,35,1,0,1,0.6128689676336738,1
4.97,75,3,4,27478,0,1,43,1,0,1,0.8641328716218424,1
6.99,100,1,6,3214,0,0,0,1,0,0,0.5505731779615289,1
5.99,100,4,8,11718,0,1,35,0,0,1,0.8695962950448244,1
5.52,87,1,10,9850,0,1,26,0,1,0,0.7848632772456304,1
6.43,84,1,5,7007,0,1,53,1,0,1,0.791031701925955,1
8.66,61,2,6,11350,1,0,0,1,0,0,0.4515068145317,1
9.37,64,3,8,8128,0,1,28,1,0,1,0.624011431787167,1
7.81,66,0,8,8570,0,0,0,0,1,0,0.40471764796995013,1
7.24,96,1,8,13198,0,1,43,1,1,1,0.6502020542377335,1
8.21,52,3,8,11589,0,0,0,0,0,1,0.5397087671444483,1
5.63,77,2,6,10296,0,1,38,1,0,1,0.8435455177347593,1
7.39,51,1,8,4442,0,0,0,1,0,0,0.702368725124242,1
6.25,64,3,6,5836,0,0,0,1,0,1,0.8377992988640933,1
7.47,50,1,8,8923,0,1,25,1,0,0,0.5547894664656173,1
4.35,62,3,6,26384,0,0,0,0,1,1,0.7937782682377594,1
7.86,94,2,4,4726,0,0,0,1,1,0,0.4798287634339345,1
6.65,81,4,9,30000,0,1,38,1,1,1,0.7693645729270727,1
7.41,86,0,4,13617,0,1,40,1,0,0,0.6416200943234613,1
7.46,73,0,7,5633,0,1,40,0,1,1,0.7349693014244097,1
9.3,69,7,8,18978,0,1,34,0,0,1,0.6558299092763105,1
6.6,78,2,7,3535,0,1,37,1,1,0,0.8144560455883983,1
4.58,87,3,7,4989,0,1,33,1,0,1,0.9312499236874235,1
8.76,57,3,10,3667,0,0,0,1,1,0,0.5646250036965957,1
8.46,86,2,5,6700,0,1,25,1,1,0,0.4146926010680481,1
6.22,75,1,6,16462,0,0,0,1,0,1,0.48363989380390493,1
8.78,95,1,8,3878,0,0,0,1,0,0,0.3286379545749347,0
8.78,78,0,10,5502,0,1,46,0,1,0,0.528202868068464,1
5.2,74,4,5,4627,0,0,0,0,1,0,0.8964623811445805,1
5.62,74,4,4,17052,0,0,0,1,1,0,0.7479846885495863,1
5.11,60,3,9,4705,0,1,21,1,0,1,0.8933623057873055,1
9.63,82,0,7,30000,0,1,13,1,1,0,0.09253559838853954,0
4.19,60,2,6,4326,0,1,22,0,0,1,0.8558845640845638,1
5.49,82,0,10,8567,0,1,39,0,1,1,0.7683395376768057,1
7.66,85,2,10,8781,0,1,30,1,1,1,0.523656499266987,1
8.91,76,3,6,8520,0,1,38,1,1,1,0.7000186952409478,1
8.87,91,1,6,18639,0,0,0,0,0,0,0.23217451140304635,0
7.69,73,2,7,5994,0,1,25,0,1,1,0.689368005833176,1
8.12,72,3,6,5089,0,0,0,1,0,0,0.5769242061309579,1
8.84,52,2,6,11969,1,1,22,1,0,0,0.45411650806194165,1
7.82,69,1,5,10005,1,1,47,0,1,1,0.6636235380490496,1
6.74,77,0,9,9483,0,1,34,0,0,0,0.5191187784523695,1
7.48,100,0,6,6652,0,1,32,1,1,1,0.47166162909158255,1
8.04,54,3,9,2933,0,1,35,1,0,0,0.7238275217429633,1
8.11,84,2,9,3088,1,1,44,1,1,1,0.6075735533257594,1
7.44,68,2,6,16282,0,1,26,1,0,1,0.6352493515152084,1
5.75,81,2,5,8894,0,1,18,0,1,1,0.7348353044573241,1
7.24,100,2,4,3145,1,0,0,1,0,0,0.641180343654827,1
8.13,66,2,5,13963,0,1,32,1,1,0,0.683244340368953,1
5.36,95,2,9,2557,0,1,33,0,0,1,0.8596655733971912,1
5.93,53,3,7,4552,0,1,28,1,1,1,0.9011382286014635,1
7.79,68,1,8,10214,0,0,0,0,1,0,0.4350574717804222,1
8.16,79,3,4,16632,1,0,0,1,1,0,0.36369244376481236,0
6.74,58,2,8,9646,1,0,0,1,1,1,0.6746851734655575,1
6.73,63,6,10,6234,0,0,0,1,1,0,0.8274553372221305,1
7.23,62,2,4,5048,0,1,28,0,1,0,0.8273842189353701,1
6.4,100,0,4,7660,1,0,0,1,1,0,0.2619167450175384,0
6.33,80,2,9,20540,0,0,0,1,1,1,0.5049914738196195,1
4.24,76,4,6,5130,1,1,43,1,1,1,0.9392026563412433,1
6.73,82,3,5,12860,0,1,29,0,0,1,0.8127855367671545,1
9.71,52,3,9,5150,0,1,26,0,1,1,0.5663955824876878,1
6.0,81,2,9,16618,1,0,0,0,1,0,0.6071427633970696,1
6.17,76,5,10,6146,0,0,0,1,0,1,0.8621057804522639,1
7.86,77,3,5,9345,0,1,14,0,1,0,0.43041702007143195,1
8.3,74,2,7,15899,1,1,34,1,1,0,0.5465218336058504,1
10.0,73,2,4,2259,0,0,0,0,0,0,0.4341847625862044,1
6.37,73,2,6,26972,0,1,28,1,1,0,0.6002028185522772,1
7.89,67,3,9,7217,0,0,0,0,0,0,0.6197736888498498,1
5.44,70,1,5,18887,0,1,48,1,1,1,0.8704500854537617,1
5.76,53,2,6,10128,1,1,23,1,1,1,0.7949199812914983,1
6.0,70,3,7,9197,0,0,0,1,1,0,0.8353611353586737,1
6.97,60,1,4,3914,0,1,40,1,1,1,0.8450133528751955,1
7.87,68,1,5,17186,0,0,0,1,1,0,0.2856523461397898,0
7.52,51,0,6,3533,1,1,31,1,0,1,0.700971364419894,1
5.76,81,1,10,16039,0,1,29,1,1,1,0.8158495820699769,1
7.11,83,1,8,26028,0,1,22,0,1,0,0.5160433225768262,1
5.28,63,2,7,12458,0,1,34,1,0,1,0.9078869014327604,1
6.16,51,2,5,15537,0,0,0,0,1,0,0.73583014221088,1
5.23,88,2,9,17248,0,1,27,1,1,1,0.8584146155916663,1
6.68,82,1,5,2630,0,1,39,0,0,0,0.7847734989683525,1
7.64,81,1,8,14526,1,1,36,0,1,1,0.5813930023923446,1
10.0,84,2,5,12775,1,1,14,1,0,0,0.1510307269270118,0
5.96,78,3,10,5225,0,0,0,0,0,0,0.8813506678008225,1
7.98,69,0,4,11124,0,1,15,0,0,0,0.31248512245053683,0
7.51,92,5,4,5019,0,0,0,0,0,1,0.658388114727923,1
6.61,53,1,9,2285,1,1,32,1,1,1,0.7709605268097913,1
6.05,100,3,4,15459,0,1,39,1,1,0,0.8199084314378429,1
5.3,74,0,7,4793,0,1,27,1,0,0,0.8891252688445026,1
7.33,74,2,5,3389,0,0,0,1,1,0,0.7406327662446545,1
6.03,55,4,7,6617,0,1,41,1,0,1,0.9372239530335509,1
7.01,74,3,7,4083,0,1,42,1,0,1,0.9095741884749238,1
8.53,65,0,6,12398,1,1,32,0,1,1,0.39303159409390054,0
4.6,75,1,6,2321,1,1,21,1,1,1,0.8375959338004618,1
9.38,96,3,8,17161,0,0,0,1,0,0,0.30467298499430856,0
5.97,91,3,5,11365,0,1,26,0,0,1,0.8711134124862062,1
8.05,74,1,8,16884,0,1,34,1,1,0,0.4900756424097804,1
7.71,71,1,4,11204,0,1,18,1,0,0,0.43900757151606873,1
6.82,64,3,8,8428,0,0,0,0,1,0,0.7918821884833293,1
7.82,93,0,6,11061,1,0,0,1,0,0,0.17648920235942545,0
9.19,57,2,8,12087,0,0,0,1,0,0,0.41054462937303504,1
7.18,73,2,4,2324,0,0,0,1,1,0,0.778655045027963,1
8.79,40,2,10,4785,0,1,38,0,1,1,0.7106271317047246,1
10.0,50,2,10,16221,0,1,28,0,1,1,0.47286157613885954,1
7.28,80,7,9,5224,1,1,30,1,0,1,0.8254377898718066,1
5.79,69,2,9,3086,0,0,0,1,0,0,0.8468517570521835,1
6.47,74,2,8,17406,1,0,0,0,1,0,0.6947414564662014,1
7.69,74,4,4,4488,0,0,0,1,0,1,0.7040320583469339,1
8.63,95,1,6,5107,0,0,0,1,0,0,0.33175246964091154,0
4.1,56,0,5,11613,0,1,43,1,0,1,0.8603995538774953,1
6.82,100,3,4,3853,0,1,22,0,1,1,0.7930955471216621,1
6.14,68,1,8,3888,0,0,0,0,0,0,0.8199895116859254,1
9.81,83,1,10,19357,0,1,30,1,1,0,0.19410875296014612,0
5.6,81,3,10,9913,0,1,32,1,0,1,0.8952255661005664,1
8.03,100,1,6,19478,0,1,24,1,1,0,0.27262968182077424,0
7.22,67,1,5,28020,0,1,23,0,1,1,0.6200766467999776,1
8.51,74,2,7,8761,0,1,36,1,1,0,0.506951604406945,1
9.85,64,6,4,3949,0,1,55,1,0,1,0.6713706252897431,1
6.66,84,4,9,11825,1,0,0,1,0,0,0.837100908638467,1
5.03,83,5,9,6452,0,0,0,1,1,1,0.9073152336750623,1
9.26,53,1,7,2253,0,0,0,1,0,0,0.3839235737602609,0
6.0,43,2,9,5096,0,1,43,0,1,1,0.8844244840127193,1
7.34,66,1,5,11653,1,1,39,0,1,1,0.7164276579123379,1
8.19,82,1,9,10276,0,1,21,0,0,0,0.3769637688335058,0
4.7,59,1,5,10198,0,1,44,0,1,0,0.825812472185537,1
6.17,52,1,6,8338,0,1,27,0,1,1,0.6464791555408813,1
7.46,69,1,10,5320,0,0,0,0,1,0,0.6565718036369452,1
6.1,64,6,6,7008,0,1,32,1,0,1,0.8936248442175299,1
9.98,85,1,9,9134,0,1,18,1,0,0,0.12434258796758792,0
5.0,75,0,5,20094,0,1,22,0,0,1,0.8224211619349003,1
8.41,72,2,4,7488,0,0,0,0,0,0,0.5661223402715277,1
6.16,63,4,10,30000,0,1,20,0,1,1,0.7900985323156375,1
7.21,63,0,10,6589,0,1,24,1,1,1,0.6329375849664833,1
5.94,78,3,8,12325,0,0,0,0,1,0,0.8876052702817938,1
7.86,84,1,6,3206,1,1,35,1,1,0,0.568107952837459,1
8.87,89,1,5,30000,0,1,22,1,1,0,0.19432747712354304,0
7.93,79,2,4,11805,0,1,26,0,0,0,0.44740071307691304,1
6.94,88,3,9,3647,0,1,23,1,1,1,0.7537300227124394,1
3.5,48,2,9,17430,0,1,19,1,0,1,0.853778413555044,1
7.44,78,1,5,15333,0,1,41,1,1,0,0.7756764161191405,1
3.92,70,3,7,10524,1,1,28,1,1,1,0.9043790988423339,1
8.65,64,5,6,8395,0,0,0,0,0,0,0.6303746982721442,1
5.35,96,3,6,9867,0,1,26,1,0,1,0.8747627317127317,1
4.14,77,6,6,19951,0,0,0,0,0,1,0.8015023257326647,1
4.54,64,4,6,4741,0,1,26,1,0,1,0.9083991596197477,1
7.09,92,0,4,10142,0,0,0,1,1,0,0.1566672500266278,0
5.72,71,1,5,6297,1,1,13,1,1,0,0.8115115011837148,1
7.17,60,1,5,7900,0,0,0,1,1,0,0.5321962871493832,1
5.03,81,2,6,19453,0,1,15,1,0,0,0.7547514062359248,1
8.24,80,2,6,6702,0,0,0,1,0,0,0.48337410554728627,1
9.46,61,1,10,8705,0,0,0,1,0,0,0.1903709620584284,0
7.16,91,2,10,20077,0,0,0,1,0,0,0.45174646986173866,1
5.43,99,1,8,4541,0,0,0,1,1,0,0.8299651589824977,1
4.94,89,3,6,10366,0,0,0,1,0,0,0.8475360850609835,1
5.75,65,2,7,3609,1,0,0,1,0,0,0.8507001691661142,1
8.74,94,1,6,6056,0,1,28,1,1,1,0.4104020751898541,1
6.0,92,2,6,5694,0,1,43,1,1,1,0.8477080392088132,1
4.53,77,2,9,16789,0,1,35,0,0,1,0.8750667849307553,1
10.0,91,0,8,30000,1,1,50,1,1,0,0.24001743966817501,0
9.57,64,1,8,4358,0,0,0,1,1,0,0.2602646985488973,0
9.39,72,0,6,13264,1,1,31,0,1,0,0.33967790761869743,0
5.96,76,1,6,10208,0,1,22,1,0,0,0.5478416047467326,1
8.29,71,1,6,3079,0,0,0,1,0,0,0.5122701150118334,1
5.57,63,4,8,8216,0,1,40,1,1,1,0.9135291955851165,1
6.25,48,5,8,4391,1,1,31,1,1,1,0.8869832597957599,1
8.01,89,4,9,30000,0,1,19,1,1,0,0.30817996494389693,0
5.2,51,1,7,5466,0,1,43,1,1,1,0.9124884193893483,1
6.99,75,0,5,27146,1,1,32,1,1,0,0.41391258893755034,1
4.92,89,4,9,30000,0,1,20,0,1,1,0.8191073060925997,1
8.43,67,4,7,5533,0,0,0,0,1,1,0.6062484313091226,1
6.38,86,4,10,12279,0,1,43,1,1,1,0.9067381576756578,1
7.25,100,4,6,2458,0,1,32,0,0,1,0.8058602878721163,1
7.37,85,1,4,3364,1,1,51,1,1,0,0.7441729370495272,1
5.66,93,1,9,2581,0,1,27,1,1,1,0.8560104270729271,1
6.04,88,2,4,12875,1,1,42,1,1,1,0.8561197506203732,1
5.71,90,2,4,9374,0,0,0,0,0,0,0.7027264711810378,1
3.02,73,2,7,9711,1,1,38,1,1,1,0.84839107087443,1
7.28,87,2,8,2000,0,1,37,0,0,0,0.7628709464555053,1
8.42,72,2,5,2127,1,0,0,1,1,0,0.5591385326211284,1
8.75,50,3,4,12987,0,1,19,0,1,1,0.5943116852402843,1
6.9,100,3,7,30000,0,0,0,0,1,0,0.5516847148483622,1
8.32,83,1,8,7756,0,0,0,1,0,0,0.3527303051936083,0
5.55,79,1,10,8826,0,0,0,1,0,0,0.6279423700085865,1
6.6,71,2,5,12921,0,1,24,1,1,1,0.7005621079556837,1
3.89,79,5,5,6495,0,1,34,0,1,1,0.9057999762750151,1
6.0,40,5,8,4224,0,1,43,1,1,1,0.9157738095238096,1
7.74,60,2,8,6436,0,1,31,1,0,1,0.749950589980195,1
4.55,85,3,5,2000,1,0,0,0,1,1,0.8635405079812146,1
6.87,65,5,4,23535,0,0,0,1,1,0,0.6596121928252345,1
10.0,66,2,5,15307,1,0,0,1,0,0,0.24709869366332207,0
8.42,71,2,5,10148,0,0,0,1,1,0,0.4023405709784179,1
7.21,56,3,6,9324,0,1,47,1,1,1,0.8611100843600846,1
9.11,56,3,5,5900,0,0,0,1,1,0,0.5958626910813756,1
8.26,85,3,4,2270,0,1,23,1,1,0,0.47827525062552956,1
6.24,97,4,10,6630,0,0,0,0,0,0,0.7669072291316488,1
10.0,77,0,7,11453,1,1,39,1,1,1,0.21196341958694917,0
8.66,74,2,4,9918,0,1,19,1,1,0,0.3035598326206433,0
8.65,66,0,8,21768,0,1,21,1,0,0,0.2723603742963264,0
8.82,73,3,5,3665,0,0,0,0,0,0,0.5859630712873073,1
5.74,100,3,6,14438,0,0,0,0,0,0,0.7412047620121538,1
6.84,73,1,7,2902,0,1,25,0,1,1,0.796008896417178,1
8.36,86,4,8,9187,0,1,35,0,0,0,0.6705303655967358,1
6.57,66,0,10,5157,0,1,39,0,1,1,0.7620911821022114,1
7.16,92,2,5,3910,0,1,35,1,0,1,0.7242278801760892,1
6.3,77,5,4,30000,0,1,35,1,1,1,0.7517227580426109,1
6.28,79,3,5,6094,1,1,35,1,0,1,0.860232444842739,1
9.0,75,0,5,16113,0,1,33,0,1,0,0.30456887535409227,0
6.41,61,2,5,11560,0,1,53,1,0,1,0.8568689638964403,1
9.36,58,0,6,11932,0,0,0,1,0,0,0.19282353966627586,0
8.12,84,2,6,6465,0,0,0,1,1,0,0.39296181061551133,0
4.68,86,4,10,4166,1,1,29,0,0,1,0.9203246365562541,1
5.78,79,1,10,7207,0,0,0,0,1,0,0.6700874953252663,1
5.97,63,1,6,6045,0,1,14,1,0,1,0.7565987473006167,1
9.3,80,1,6,2821,0,0,0,0,1,0,0.27497286497640355,0
6.68,93,4,9,6097,0,0,0,1,0,0,0.8051282036199672,1
8.46,84,2,8,7513,0,1,23,1,1,1,0.30085062474905144,0
9.11,56,2,9,8543,1,0,0,1,1,0,0.44721817311604445,1
7.58,74,3,6,3241,0,1,17,1,1,1,0.6884581791368996,1
5.87,72,2,4,13823,0,1,38,1,0,1,0.8516403318258967,1
7.31,81,1,5,26468,0,1,36,1,1,0,0.5598782556648945,1
8.43,82,5,5,28193,0,1,32,1,1,0,0.6233437007608834,1
6.98,60,2,7,5230,1,1,16,0,1,1,0.7912497146644205,1
8.32,67,2,7,2000,0,0,0,1,1,1,0.5605312049352323,1
6.02,57,4,4,15001,0,0,0,0,1,0,0.8243911741871592,1
4.93,65,3,9,7969,0,1,24,0,0,0,0.8663440834750042,1
6.31,83,0,8,15339,1,1,43,1,0,1,0.6705641372880572,1
7.49,66,3,6,4816,1,0,0,1,1,0,0.7510392525291928,1
4.64,74,4,6,4153,0,1,44,0,0,1,0.9284594115035293,1
7.46,65,1,6,4842,1,1,10,1,1,0,0.5594268333876307,1
6.13,72,1,8,3336,1,0,0,0,1,0,0.8295339889711804,1
4.67,53,2,6,3611,0,1,46,1,0,1,0.8982159180688591,1
7.54,80,0,9,9726,0,1,29,0,1,0,0.34954058173079067,0
9.35,70,0,7,5104,1,1,35,1,1,0,0.47272456383485795,1
4.77,82,1,6,15182,0,0,0,0,0,0,0.6692366131929346,1
10.0,75,1,8,20087,0,1,43,0,1,0,0.337790035343054,0
7.22,62,2,7,22457,0,0,0,1,1,0,0.555241831358356,1
5.71,90,3,5,2000,0,0,0,0,0,1,0.8603756824674406,1
7.55,91,1,7,4774,1,0,0,0,1,0,0.49326573340908075,1
4.09,80,2,9,5421,1,0,0,0,1,1,0.835985257196133,1
7.33,79,1,6,24195,0,0,0,1,1,0,0.37942197172002534,0
7.14,79,0,7,2252,0,1,38,1,0,0,0.6763604585773701,1
3.11,68,1,4,18056,0,1,35,1,1,1,0.869763673418085,1
3.72,68,2,4,7784,1,0,0,1,1,0,0.703195694615586,1
5.09,86,2,5,2223,1,1,35,0,1,1,0.8911240230357876,1
6.23,70,3,10,27039,1,1,35,1,0,1,0.7667424597461363,1
7.39,73,0,4,7954,0,0,0,1,0,0,0.5083057920189973,1
6.4,60,4,5,5679,0,1,28,1,1,1,0.8776790709290709,1
5.39,100,1,7,2962,0,1,32,0,1,1,0.8285566027110146,1
7.83,86,0,9,3611,0,1,44,1,0,1,0.6510403763436052,1
7.58,69,1,10,5022,1,0,0,1,1,1,0.6014447465149881,1
6.86,100,4,7,7529,0,1,23,1,0,0,0.7142601768716317,1
6.12,67,2,4,8352,1,1,22,1,1,1,0.6781971506091083,1
5.0,85,2,6,5158,1,0,0,1,1,0,0.8394333884552406,1
6.57,53,3,9,3822,0,1,37,0,0,1,0.8894949425574425,1
9.33,80,0,5,9276,0,1,47,1,0,1,0.34971719195836876,0
7.74,92,2,4,4935,0,1,42,1,0,1,0.6423798584241696,1
8.68,50,4,10,9766,0,0,0,0,0,1,0.5926564444103481,1
4.57,71,1,9,9294,0,0,0,0,1,0,0.7875170470627363,1
7.31,46,3,8,7879,0,1,36,0,0,1,0.8026084493618062,1
4.92,73,1,4,10811,0,1,10,1,1,1,0.751414167454928,1
7.77,57,3,8,10378,1,0,0,1,1,0,0.6566823143267235,1
7.5,73,2,4,5666,1,1,31,1,0,1,0.739754901273477,1
7.53,68,1,5,15414,0,1,32,1,0,0,0.7062448630884827,1
8.95,85,1,4,14216,1,1,11,1,1,0,0.17037162313039783,0
6.33,51,1,5,10975,0,0,0,0,0,0,0.670241499322868,1
8.87,83,3,9,3551,1,0,0,1,1,0,0.4337079870458247,1
7.18,63,3,8,3041,1,0,0,0,0,0,0.783661768476484,1
5.94,85,0,7,6550,0,0,0,1,0,0,0.6675091705623686,1
6.5,63,2,7,30000,1,1,37,0,1,0,0.7197344032601387,1
8.19,90,3,5,7508,0,1,36,0,1,1,0.665676049977714,1
6.05,86,5,4,10267,1,1,24,1,1,0,0.8180824842782966,1
8.12,92,1,5,10502,0,0,0,1,1,0,0.17370773774889942,0
7.37,67,3,9,30000,1,1,29,0,1,1,0.712930880394116,1
5.95,87,1,6,9012,0,1,29,1,0,1,0.6542674442752809,1
3.0,54,5,4,2679,0,0,0,1,1,1,0.8646696524823011,1
6.96,77,4,5,5256,0,1,33,0,0,1,0.8778513647300411,1
8.44,84,4,6,4860,0,1,32,0,0,1,0.6846620036954789,1
6.14,80,1,4,3143,1,0,0,1,0,0,0.7448278569624942,1
8.23,90,4,4,6381,0,1,32,1,0,1,0.6647911686600234,1
5.54,60,2,6,6559,0,1,25,0,1,1,0.8353535545969752,1
8.86,83,1,9,3763,1,1,28,0,1,0,0.47114362521891306,1
9.66,68,3,5,23561,0,1,35,1,1,0,0.6269200986062441,1
7.44,52,1,6,14585,0,1,46,1,1,1,0.7216212967038866,1
7.83,74,3,8,19111,1,0,0,1,0,0,0.4340167980683954,1
4.89,55,1,7,28502,1,0,0,1,1,0,0.7052642396170782,1
9.41,73,5,7,9853,1,1,26,1,1,0,0.46991402102799174,1
5.93,52,1,8,5166,0,1,20,1,1,0,0.8142297766291575,1
8.07,58,1,9,11706,0,1,36,1,0,1,0.5713237594673014,1
10.0,76,0,4,6162,0,1,21,0,1,0,0.23424180521490903,0
7.7,80,1,7,7333,0,0,0,0,1,0,0.4202357658334764,1
7.55,55,0,4,10496,0,1,30,0,0,1,0.5893012787865729,1
7.86,76,2,4,19134,0,0,0,0,0,0,0.40989252396459624,1
6.12,55,2,4,10402,0,1,28,1,1,0,0.7442887958919302,1
6.13,78,2,4,21162,0,1,24,0,1,0,0.6732781679105213,1
9.02,75,2,9,5485,0,0,0,1,1,0,0.4472813960388325,1
5.91,76,0,4,25343,0,0,0,1,0,0,0.4904262435363056,1
6.54,62,1,4,11517,0,1,49,0,1,1,0.7722312710089072,1
4.9,79,5,5,8730,0,0,0,1,0,0,0.8455371471665589,1
7.39,73,2,8,10701,1,0,0,0,1,1,0.7494897542392142,1
5.45,57,0,6,3988,0,1,25,1,0,1,0.8888173022571239,1
6.77,73,2,7,15950,0,1,36,1,0,1,0.7415415968835083,1
6.64,68,2,7,8561,0,0,0,0,1,0,0.7849615085612472,1
6.98,88,2,5,9900,0,1,32,1,1,1,0.6196931871709599,1
5.94,60,0,8,4685,1,1,19,1,1,1,0.7973907338576457,1
6.61,77,3,6,18781,1,1,25,0,1,1,0.7474143202014051,1
8.9,86,2,5,17979,0,0,0,1,0,0,0.21584791486253146,0
8.59,71,4,5,3577,0,0,0,1,0,1,0.6143301479359707,1
8.04,64,6,10,12220,0,0,0,0,1,1,0.5461463525929808,1
7.93,60,1,8,4794,0,1,21,1,1,1,0.45311347881994196,1
4.47,52,4,7,8652,0,0,0,1,0,1,0.8677451020971296,1
6.74,83,3,6,15016,0,1,29,0,0,1,0.7818946487808717,1
7.54,100,1,7,3373,0,0,0,1,1,0,0.48984073315211885,1
7.52,79,4,4,12496,0,0,0,1,1,0,0.6976057745218499,1
8.0,71,0,4,2000,0,1,33,1,1,0,0.5546095699972107,1
5.03,76,1,7,3272,0,1,52,1,1,1,0.9028954608772721,1
7.76,53,2,7,22927,0,0,0,1,0,0,0.515499675758538,1
6.2,62,5,9,4528,0,0,0,1,1,0,0.8567708742452875,1
7.55,83,2,7,7522,0,1,30,1,1,1,0.47980341268208915,1
9.76,75,2,8,7763,0,1,39,1,0,1,0.43832663537442956,1
7.97,84,0,7,25330,0,1,35,0,1,0,0.3303923074474545,0
7.02,59,3,6,11289,0,0,0,1,0,0,0.7921709127634452,1
5.7,92,2,6,9981,0,0,0,1,1,1,0.6737744518549822,1
8.62,68,0,10,30000,1,0,0,0,1,0,0.18378827635119702,0
3.95,76,2,10,21525,1,1,31,1,1,1,0.8444291158188215,1
5.82,65,3,9,11282,0,0,0,0,0,1,0.9059519426802437,1
3.17,88,3,7,15567,0,0,0,1,0,1,0.8102724257519972,1
6.76,75,4,5,6616,0,1,25,0,0,1,0.8034898601773601,1
5.78,71,1,4,3363,0,1,21,1,1,1,0.8365360022662658,1
6.19,60,4,9,7366,0,0,0,0,1,1,0.8440144617701606,1
5.42,62,3,4,2000,1,0,0,1,1,0,0.8465746335747822,1
10.0,70,3,5,14952,0,1,38,1,1,1,0.6731063612814775,1
8.33,100,2,9,9874,1,1,18,1,0,0,0.2616505828622703,0
8.23,59,1,5,2000,1,0,0,0,0,0,0.5122767101964084,1
5.97,89,1,8,5599,0,0,0,1,1,0,0.7292879721915959,1
8.3,53,1,5,6632,0,0,0,0,1,0,0.3976864559803803,0
7.01,100,1,8,22439,0,0,0,0,1,0,0.3917876218807939,0
6.5,61,0,8,26696,0,1,38,1,1,1,0.4515667869711988,1
4.59,86,3,5,3602,0,0,0,0,1,1,0.8719064206191858,1
7.19,63,2,5,5665,1,0,0,0,0,0,0.7634012145834898,1
3.0,68,3,6,5212,0,1,38,0,1,1,0.9107523791567909,1
5.8,72,0,7,3161,0,1,39,1,1,0,0.8738998957698649,1
3.38,60,3,9,2728,1,1,27,0,1,1,0.8989525670408023,1
7.64,58,1,7,2796,0,1,34,1,1,0,0.6570419580419579,1
7.92,63,1,6,3421,1,1,32,1,1,1,0.593668531684996,1
8.4,78,2,6,3575,1,1,32,1,1,1,0.5692374397092357,1
4.81,59,2,4,10101,0,0,0,1,0,0,0.7628773152519767,1
8.7,87,4,7,23551,0,1,23,1,1,0,0.27681150121378456,0
